-2.666666666666666838e-02 6.666666666666666444e-04
-2.666666666666666838e-02 6.666666666666666444e-04
-1.333333333333333397e-04 1.333333333333333397e-04
-1.333333333333333397e-04 1.333333333333333397e-04
