-1.600000000000000077e-03 1.600000000000000033e-02
-4.000000000000000083e-02 1.600000000000000033e-02
-8.000000000000000654e-05 8.000000000000000654e-05
-8.000000000000000383e-04 8.000000000000000654e-05
