-6.250000000000000347e-03 -1.250000000000000026e-03
-3.749999999999999861e-03 -3.125000000000000173e-03
-1.250000000000000069e-02 -6.250000000000000130e-04
-1.250000000000000026e-03 -1.250000000000000026e-03
