-9.000062942504882812e-03 -9.001493453979492188e-04
-8.999884128570556641e-03 -1.710176467895507812e-03
-3.000020980834960938e-03 -2.999920397996902466e-04
-3.000020980834960938e-03 -5.701165646314620972e-04
